-120,078658;36,508453;2197;!-- 40125 sats:11 UTC 17:46:25 -->;-3073,852822;-1453,385894;7208,00548;7037,00548;110;91;-55,77428;-38,01351912;5144,737011;19,40298092;-2,84217E-14
-120,078638;36,508523;2179;!-- 40140 sats:11 UTC 17:46:26 -->;-3067,990067;-1427,86871;7148,95036;6977,95036;111;92;-59,05512;-40,24960848;5170,919039;17,85138254;-0,10252625
-120,078632;36,508572;2163;!-- 40155 sats:11 UTC 17:46:27 -->;-3066,230133;-1410,006682;7096,45692;6925,45692;112;93;-52,49344;-35,77742976;5188,867561;12,23762858;0,2050525
-120,078648;36,508612;2146;!-- 40170 sats:10 UTC 17:46:28 -->;-3070,916524;-1395,425434;7040,68264;6869,68264;113;94;-55,77428;-38,01351912;5204,183404;10,44262025;-0,10252625
-120,078678;36,50867;2128;!-- 40185 sats:11 UTC 17:46:29 -->;-3079,704169;-1374,282624;6981,62752;6810,62752;114;95;-59,05512;-40,24960848;5227,079716;15,61112187;-0,10252625
-120,078702;36,508755;2111;!-- 40200 sats:11 UTC 17:46:30 -->;-3086,732737;-1343,297472;6925,85324;6754,85324;115;96;-55,77428;-38,01351912;5258,852038;21,66294639;0,10252625
-120,07872;36,508845;2093;!-- 40215 sats:11 UTC 17:46:31 -->;-3092,003103;-1310,489664;6866,79812;6695,79812;116;97;-59,05512;-40,24960848;5292,080475;22,65575258;-0,10252625
-120,07872;36,508915;2074;!-- 40230 sats:11 UTC 17:46:32 -->;-3092,000307;-1284,97248;6804,46216;6633,46216;117;98;-62,33596;-42,48569784;5317,597659;17,3980801;-0,10252625
-120,0787;36,508962;2056;!-- 40245 sats:11 UTC 17:46:33 -->;-3086,138488;-1267,839514;6745,40704;6574,40704;118;99;-59,05512;-40,24960848;5335,705653;12,3463599;0,10252625
-120,078688;36,509003;2038;!-- 40260 sats:11 UTC 17:46:34 -->;-3082,62089;-1252,893734;6686,35192;6515,35192;119;100;-59,05512;-40,24960848;5351,0598;10,46873619;0
-120,07871;36,509053;2020;!-- 40275 sats:11 UTC 17:46:35 -->;-3089,064827;-1234,667174;6627,2968;6456,2968;120;101;-59,05512;-40,24960848;5370,391944;13,18100777;0
-120,078747;36,509123;2001;!-- 40290 sats:11 UTC 17:46:36 -->;-3099,902904;-1209,14999;6564,96084;6393,96084;121;102;-62,33596;-42,48569784;5398,115411;18,90236342;-0,10252625
-120,07877;36,509212;1984;!-- 40305 sats:11 UTC 17:46:37 -->;-3106,638251;-1176,706714;6509,18656;6338,18656;122;103;-55,77428;-38,01351912;5431,250454;22,59207517;0,2050525
-120,078777;36,509302;1968;!-- 40320 sats:11 UTC 17:46:38 -->;-3108,68561;-1143,898906;6456,69312;6285,69312;123;104;-52,49344;-35,77742976;5464,122083;22,4124738;0,10252625
-120,078762;36,509372;1951;!-- 40335 sats:11 UTC 17:46:39 -->;-3104,287865;-1118,381722;6400,91884;6229,91884;124;105;-55,77428;-38,01351912;5490,015457;17,65457344;-0,10252625
-120,078742;36,50942;1931;!-- 40350 sats:11 UTC 17:46:40 -->;-3098,426033;-1100,884224;6335,30204;6164,30204;125;106;-65,6168;-44,7217872;5508,468736;12,58178106;-0,30757875
-120,07873;36,509457;1912;!-- 40365 sats:11 UTC 17:46:41 -->;-3094,908609;-1087,39657;6272,96608;6101,96608;126;107;-62,33596;-42,48569784;5522,407498;9,503701499;0,10252625
-120,078735;36,509507;1894;!-- 40380 sats:11 UTC 17:46:42 -->;-3096,371585;-1069,17001;6213,91096;6042,91096;127;108;-59,05512;-40,24960848;5540,692678;12,46716782;0,10252625
-120,078758;36,50957;1877;!-- 40395 sats:11 UTC 17:46:43 -->;-3103,107945;-1046,204544;6158,13668;5987,13668;128;109;-55,77428;-38,01351912;5564,625733;16,31799259;0,10252625
-120,078765;36,509642;1860;!-- 40410 sats:11 UTC 17:46:44 -->;-3105,156021;-1019,958298;6102,3624;5931,3624;129;110;-55,77428;-38,01351912;5590,951767;17,94956859;2,84217E-14
-120,078748;36,509703;1841;!-- 40425 sats:11 UTC 17:46:45 -->;-3100,17267;-997,7218944;6040,02644;5869,02644;130;111;-62,33596;-42,48569784;5613,739734;15,53724972;-0,2050525
-120,078727;36,509755;1821;!-- 40440 sats:11 UTC 17:46:46 -->;-3094,017712;-978,766272;5974,40964;5803,40964;131;112;-65,6168;-44,7217872;5633,669589;13,58853782;-0,10252625
-120,078697;36,509802;1802;!-- 40455 sats:11 UTC 17:46:47 -->;-3085,226015;-961,6333056;5912,07368;5741,07368;132;113;-62,33596;-42,48569784;5652,9266;13,12978007;0,10252625
-120,078688;36,509848;1784;!-- 40470 sats:11 UTC 17:46:48 -->;-3082,587238;-944,8648704;5853,01856;5682,01856;133;114;-59,05512;-40,24960848;5669,901392;11,57372184;0,10252625
-120,07869;36,509903;1767;!-- 40485 sats:11 UTC 17:46:49 -->;-3083,171035;-924,8156544;5797,24428;5626,24428;134;115;-55,77428;-38,01351912;5689,959106;13,67571392;0,10252625
-120,078682;36,509975;1748;!-- 40500 sats:11 UTC 17:46:50 -->;-3080,82422;-898,569408;5734,90832;5563,90832;135;116;-62,33596;-42,48569784;5716,310064;17,96656226;-0,2050525
-120,078668;36,510048;1730;!-- 40515 sats:11 UTC 17:46:51 -->;-3076,719413;-871,9586304;5675,8532;5504,8532;136;117;-59,05512;-40,24960848;5743,235571;18,35830025;0,10252625
-120,078638;36,510115;1712;!-- 40530 sats:11 UTC 17:46:52 -->;-3067,926968;-847,53504;5616,79808;5445,79808;137;118;-59,05512;-40,24960848;5769,193592;17,69865081;0
-120,078607;36,51018;1692;!-- 40545 sats:11 UTC 17:46:53 -->;-3058,841624;-823,840512;5551,18128;5380,18128;138;119;-65,6168;-44,7217872;5794,570237;17,30225815;-0,2050525
-120,078578;36,510233;1672;!-- 40560 sats:11 UTC 17:46:54 -->;-3050,342753;-804,5203584;5485,56448;5314,56448;139;120;-65,6168;-44,7217872;5815,677088;14,39103451;0
-120,078557;36,510278;1653;!-- 40575 sats:11 UTC 17:46:55 -->;-3044,188145;-788,1164544;5423,22852;5252,22852;140;121;-62,33596;-42,48569784;5833,197569;11,94578272;0,10252625
-120,078563;36,510328;1636;!-- 40590 sats:11 UTC 17:46:56 -->;-3045,94413;-769,8898944;5367,45424;5196,45424;141;122;-55,77428;-38,01351912;5851,508521;12,48474019;0,2050525
-120,078573;36,510393;1619;!-- 40605 sats:11 UTC 17:46:57 -->;-3048,871489;-746,1953664;5311,67996;5140,67996;142;123;-55,77428;-38,01351912;5875,383196;16,27818723;0
-120,078563;36,510455;1602;!-- 40620 sats:11 UTC 17:46:58 -->;-3045,939132;-723,594432;5255,90568;5084,90568;143;124;-55,77428;-38,01351912;5898,173566;15,53888844;-2,84217E-14
-120,078532;36,510505;1583;!-- 40635 sats:11 UTC 17:46:59 -->;-3036,854436;-705,367872;5193,56972;5022,56972;144;125;-62,33596;-42,48569784;5918,538712;13,88532737;-0,2050525
-120,078505;36,510537;1565;!-- 40650 sats:11 UTC 17:47:00 -->;-3028,942419;-693,7028736;5134,5146;4963,5146;145;126;-59,05512;-40,24960848;5932,633825;9,610303828;0,10252625
